2017-04-02 17:06:36 startup archives unpack
2016-08-29 14:28:26 status half-configured linux-generic:amd64 3.13.0.95.103
2016-08-29 14:28:26 status installed linux-generic:amd64 3.13.0.95.103
2016-08-29 14:28:26 configure linux-libc-dev:amd64 3.13.0-95.142 <none>
2016-08-29 14:28:26 status unpacked linux-libc-dev:amd64 3.13.0-95.142
2016-08-29 14:28:26 status half-configured linux-libc-dev:amd64 3.13.0-95.142
2016-08-29 14:28:26 status installed linux-libc-dev:amd64 3.13.0-95.142
2016-08-29 14:28:26 configure linux-tools-common:all 3.13.0-95.142 <none>
2016-08-29 14:28:26 status unpacked linux-tools-common:all 3.13.0-95.142
2016-08-29 14:28:26 status half-configured linux-tools-common:all 3.13.0-95.142
2016-08-29 14:28:26 status installed linux-tools-common:all 3.13.0-95.142
2016-08-29 14:28:26 configure linux-tools-3.13.0-95:amd64 3.13.0-95.142 <none>
2016-08-29 14:28:26 status unpacked linux-tools-3.13.0-95:amd64 3.13.0-95.142
2016-08-29 14:28:26 status half-configured linux-tools-3.13.0-95:amd64 3.13.0-95.142
2016-08-29 14:28:26 status installed linux-tools-3.13.0-95:amd64 3.13.0-95.142
2016-08-29 14:28:26 configure linux-tools-3.13.0-95-generic:amd64 3.13.0-95.142 <none>
2016-08-29 14:28:26 status unpacked linux-tools-3.13.0-95-generic:amd64 3.13.0-95.142
2016-08-29 14:28:26 status half-configured linux-tools-3.13.0-95-generic:amd64 3.13.0-95.142
2016-08-29 14:28:27 status installed linux-tools-3.13.0-95-generic:amd64 3.13.0-95.142
2016-08-29 14:28:27 configure linux-tools-generic:amd64 3.13.0.95.103 <none>
2016-08-29 14:28:27 status unpacked linux-tools-generic:amd64 3.13.0.95.103
2016-08-29 14:28:27 status half-configured linux-tools-generic:amd64 3.13.0.95.103
2016-08-29 14:28:27 status installed linux-tools-generic:amd64 3.13.0.95.103
2016-08-29 14:28:29 startup packages remove
2016-08-29 14:28:29 status installed linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 remove linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:29 status half-configured linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 status half-installed linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 status config-files linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 status config-files linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 status config-files linux-cloud-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 status not-installed linux-cloud-tools-3.13.0-93-generic:amd64 <none>
2016-08-29 14:28:29 status installed linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:29 remove linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:29 status half-configured linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:29 status half-installed linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:29 status config-files linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:29 status config-files linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:29 status config-files linux-cloud-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:29 status not-installed linux-cloud-tools-3.13.0-93:amd64 <none>
2016-08-29 14:28:29 status installed linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 remove linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:29 status half-configured linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:29 status half-installed linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:30 status config-files linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:30 status config-files linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:30 status config-files linux-headers-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:30 status not-installed linux-headers-3.13.0-93-generic:amd64 <none>
2016-08-29 14:28:30 status installed linux-headers-3.13.0-93:all 3.13.0-93.140
2016-08-29 14:28:30 remove linux-headers-3.13.0-93:all 3.13.0-93.140 <none>
2016-08-29 14:28:30 status half-configured linux-headers-3.13.0-93:all 3.13.0-93.140
2016-08-29 14:28:30 status half-installed linux-headers-3.13.0-93:all 3.13.0-93.140
2016-08-29 14:28:31 status config-files linux-headers-3.13.0-93:all 3.13.0-93.140
2016-08-29 14:28:31 status config-files linux-headers-3.13.0-93:all 3.13.0-93.140
2016-08-29 14:28:31 status config-files linux-headers-3.13.0-93:all 3.13.0-93.140
2016-08-29 14:28:31 status not-installed linux-headers-3.13.0-93:all <none>
2016-08-29 14:28:31 status installed linux-image-extra-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:31 remove linux-image-extra-3.13.0-93-generic:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:31 status half-configured linux-image-extra-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:31 status half-installed linux-image-extra-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:37 status config-files linux-image-extra-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:37 status config-files linux-image-extra-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:37 status installed linux-image-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:37 remove linux-image-3.13.0-93-generic:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:37 status half-configured linux-image-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:37 status half-installed linux-image-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-image-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-image-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status installed linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 remove linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:38 status half-configured linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status half-installed linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-tools-3.13.0-93-generic:amd64 3.13.0-93.140
2016-08-29 14:28:38 status not-installed linux-tools-3.13.0-93-generic:amd64 <none>
2016-08-29 14:28:38 status installed linux-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:38 remove linux-tools-3.13.0-93:amd64 3.13.0-93.140 <none>
2016-08-29 14:28:38 status half-configured linux-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:38 status half-installed linux-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:38 status config-files linux-tools-3.13.0-93:amd64 3.13.0-93.140
2016-08-29 14:28:38 status not-installed linux-tools-3.13.0-93:amd64 <none>
2016-07-06 10:56:30 startup archives unpack
2016-07-06 10:56:30 upgrade libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.2 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:30 status half-configured libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.2
2016-07-06 10:56:30 status unpacked libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.2
2016-07-06 10:56:30 status half-installed libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.2
2016-07-06 10:56:30 status triggers-pending man-db:amd64 2.6.7.1-1ubuntu1
2016-07-06 10:56:30 status half-installed libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.2
2016-07-06 10:56:30 status unpacked libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:30 status unpacked libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:30 upgrade tzdata:all 2016d-0ubuntu0.14.04 2016f-0ubuntu0.14.04
2016-07-06 10:56:30 status half-configured tzdata:all 2016d-0ubuntu0.14.04
2016-07-06 10:56:30 status unpacked tzdata:all 2016d-0ubuntu0.14.04
2016-07-06 10:56:30 status half-installed tzdata:all 2016d-0ubuntu0.14.04
2016-07-06 10:56:31 status half-installed tzdata:all 2016d-0ubuntu0.14.04
2016-07-06 10:56:31 status unpacked tzdata:all 2016f-0ubuntu0.14.04
2016-07-06 10:56:31 status unpacked tzdata:all 2016f-0ubuntu0.14.04
2016-07-06 10:56:31 trigproc man-db:amd64 2.6.7.1-1ubuntu1 2.6.7.1-1ubuntu1
2016-07-06 10:56:31 status half-configured man-db:amd64 2.6.7.1-1ubuntu1
2016-07-06 10:56:31 status installed man-db:amd64 2.6.7.1-1ubuntu1
2016-07-06 10:56:31 startup packages configure
2016-07-06 10:56:31 configure tzdata:all 2016f-0ubuntu0.14.04 <none>
2016-07-06 10:56:31 status unpacked tzdata:all 2016f-0ubuntu0.14.04
2016-07-06 10:56:31 status half-configured tzdata:all 2016f-0ubuntu0.14.04
2016-07-06 10:56:31 status installed tzdata:all 2016f-0ubuntu0.14.04
2016-07-06 10:56:31 configure libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3 <none>
2016-07-06 10:56:31 status unpacked libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:31 status unpacked libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:31 status half-configured libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:31 status installed libldap-2.4-2:amd64 2.4.31-1+nmu2ubuntu8.3
2016-07-06 10:56:31 status triggers-pending libc-bin:amd64 2.19-0ubuntu6.9
2016-07-06 10:56:31 trigproc libc-bin:amd64 2.19-0ubuntu6.9 <none>
2016-07-06 10:56:31 status half-configured libc-bin:amd64 2.19-0ubuntu6.9
2016-07-06 10:56:31 status installed libc-bin:amd64 2.19-0ubuntu6.9
2016-07-11 22:41:52 startup archives unpack
2016-07-11 22:41:52 upgrade libgd3:amd64 2.1.0-3ubuntu0.1 2.1.0-3ubuntu0.2
2016-07-11 22:41:52 status half-configured libgd3:amd64 2.1.0-3ubuntu0.1
2016-07-11 22:41:52 status unpacked libgd3:amd64 2.1.0-3ubuntu0.1
2016-07-11 22:41:52 status half-installed libgd3:amd64 2.1.0-3ubuntu0.1
2016-07-11 22:41:52 status half-installed libgd3:amd64 2.1.0-3ubuntu0.1
2016-07-11 22:41:52 status unpacked libgd3:amd64 2.1.0-3ubuntu0.2
2016-07-11 22:41:52 status unpacked libgd3:amd64 2.1.0-3ubuntu0.2
2016-07-11 22:41:52 upgrade cloud-init:all 0.7.5-0ubuntu1.18 0.7.5-0ubuntu1.19
2016-07-11 22:41:52 status half-configured cloud-init:all 0.7.5-0ubuntu1.18
2016-07-11 22:41:52 status unpacked cloud-init:all 0.7.5-0ubuntu1.18
2016-07-11 22:41:52 status half-installed cloud-init:all 0.7.5-0ubuntu1.18
2016-07-11 22:41:52 status triggers-pending ureadahead:amd64 0.100.0-16
2016-07-11 22:41:52 status half-installed cloud-init:all 0.7.5-0ubuntu1.18
2016-07-11 22:41:53 status half-installed cloud-init:all 0.7.5-0ubuntu1.18
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 trigproc ureadahead:amd64 0.100.0-16 0.100.0-16
2016-07-11 22:41:53 status half-configured ureadahead:amd64 0.100.0-16
2016-07-11 22:41:53 status installed ureadahead:amd64 0.100.0-16
2016-07-11 22:41:53 startup packages configure
2016-07-11 22:41:53 configure libgd3:amd64 2.1.0-3ubuntu0.2 <none>
2016-07-11 22:41:53 status unpacked libgd3:amd64 2.1.0-3ubuntu0.2
2016-07-11 22:41:53 status half-configured libgd3:amd64 2.1.0-3ubuntu0.2
2016-07-11 22:41:53 status installed libgd3:amd64 2.1.0-3ubuntu0.2
2016-07-11 22:41:53 status triggers-pending libc-bin:amd64 2.19-0ubuntu6.9
2016-07-11 22:41:53 configure cloud-init:all 0.7.5-0ubuntu1.19 <none>
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status unpacked cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:53 status half-configured cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:54 status installed cloud-init:all 0.7.5-0ubuntu1.19
2016-07-11 22:41:54 trigproc libc-bin:amd64 2.19-0ubuntu6.9 <none>
2016-07-11 22:41:54 status half-configured libc-bin:amd64 2.19-0ubuntu6.9
2016-07-11 22:41:54 status installed libc-bin:amd64 2.19-0ubuntu6.9
2016-07-12 23:47:46 startup archives unpack
2016-07-12 23:47:46 upgrade grub-pc:amd64 2.02~beta2-9ubuntu1.8 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status half-configured grub-pc:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub-pc:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status half-installed grub-pc:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status triggers-pending man-db:amd64 2.6.7.1-1ubuntu1
2016-07-12 23:47:46 status half-installed grub-pc:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status unpacked grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 upgrade grub-pc-bin:amd64 2.02~beta2-9ubuntu1.8 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status half-configured grub-pc-bin:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub-pc-bin:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status half-installed grub-pc-bin:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status half-installed grub-pc-bin:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub-pc-bin:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status unpacked grub-pc-bin:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 upgrade grub2-common:amd64 2.02~beta2-9ubuntu1.8 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status half-configured grub2-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub2-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status half-installed grub2-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status triggers-pending install-info:amd64 5.2.0.dfsg.1-2
2016-07-12 23:47:46 status half-installed grub2-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub2-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status unpacked grub2-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 upgrade grub-common:amd64 2.02~beta2-9ubuntu1.8 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:46 status half-configured grub-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status half-installed grub-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:46 status triggers-pending ureadahead:amd64 0.100.0-16
2016-07-12 23:47:46 status half-installed grub-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:47 status half-installed grub-common:amd64 2.02~beta2-9ubuntu1.8
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 trigproc man-db:amd64 2.6.7.1-1ubuntu1 2.6.7.1-1ubuntu1
2016-07-12 23:47:47 status half-configured man-db:amd64 2.6.7.1-1ubuntu1
2016-07-12 23:47:47 status installed man-db:amd64 2.6.7.1-1ubuntu1
2016-07-12 23:47:47 trigproc install-info:amd64 5.2.0.dfsg.1-2 5.2.0.dfsg.1-2
2016-07-12 23:47:47 status half-configured install-info:amd64 5.2.0.dfsg.1-2
2016-07-12 23:47:47 status installed install-info:amd64 5.2.0.dfsg.1-2
2016-07-12 23:47:47 trigproc ureadahead:amd64 0.100.0-16 0.100.0-16
2016-07-12 23:47:47 status half-configured ureadahead:amd64 0.100.0-16
2016-07-12 23:47:47 status installed ureadahead:amd64 0.100.0-16
2016-07-12 23:47:47 startup packages configure
2016-07-12 23:47:47 configure grub-common:amd64 2.02~beta2-9ubuntu1.11 <none>
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status half-configured grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status installed grub-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 configure grub2-common:amd64 2.02~beta2-9ubuntu1.11 <none>
2016-07-12 23:47:47 status unpacked grub2-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status half-configured grub2-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status installed grub2-common:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 configure grub-pc-bin:amd64 2.02~beta2-9ubuntu1.11 <none>
2016-07-12 23:47:47 status unpacked grub-pc-bin:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status half-configured grub-pc-bin:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status installed grub-pc-bin:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 configure grub-pc:amd64 2.02~beta2-9ubuntu1.11 <none>
2016-07-12 23:47:47 status unpacked grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status unpacked grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:47 status half-configured grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-12 23:47:50 status installed grub-pc:amd64 2.02~beta2-9ubuntu1.11
2016-07-14 23:13:50 startup archives unpack
2016-07-14 23:13:50 upgrade libarchive13:amd64 3.1.2-7ubuntu2.2 3.1.2-7ubuntu2.3
2016-07-14 23:13:50 status half-configured libarchive13:amd64 3.1.2-7ubuntu2.2
2016-07-14 23:13:50 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.2
2016-07-14 23:13:50 status half-installed libarchive13:amd64 3.1.2-7ubuntu2.2
2016-07-14 23:13:50 status half-installed libarchive13:amd64 3.1.2-7ubuntu2.2
2016-07-14 23:13:50 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.3
2016-07-14 23:13:50 status unpacked libarchive13:amd64 3.1.2-7ubuntu2.3
2016-07-14 23:13:50 install linux-image-3.13.0-92-generic:amd64 <none> 3.13.0-92.139
2016-07-14 23:13:50 status half-installed linux-image-3.13.0-92-generic:amd64 3.13.0-92.139
2016-07-14 23:13:53 status unpacked linux-image-3.13.0-92-generic:amd64 3.13.0-92.139
2016-07-14 23:13:53 status unpacked linux-image-3.13.0-92-generic:amd64 3.13.0-92.139
2016-07-14 23:13:53 upgrade linux-cloud-tools-common:all 3.13.0-91.138 3.13.0-92.139
2016-07-14 23:13:53 status half-configured linux-cloud-tools-common:all 3.13.0-91.138
2016-07-14 23:13:53 status unpacked linux-cloud-tools-common:all 3.13.0-91.138
2016-07-14 23:13:53 status half-installed linux-cloud-tools-common:all 3.13.0-91.138
2016-07-14 23:13:54 status triggers-pending ureadahead:amd64 0.100.0-16
2016-07-14 23:13:54 status half-installed linux-cloud-tools-common:all 3.13.0-91.138
2016-07-14 23:13:54 status triggers-pending man-db:amd64 2.6.7.1-1ubuntu1
2016-07-14 23:13:54 status half-installed linux-cloud-tools-common:all 3.13.0-91.138
2016-07-14 23:13:54 status unpacked linux-cloud-tools-common:all 3.13.0-92.139
2016-07-14 23:13:54 status unpacked linux-cloud-tools-common:all 3.13.0-92.139
2016-07-14 23:13:54 install linux-cloud-tools-3.13.0-92:amd64 <none> 3.13.0-92.139
